6/17/2041,29.06
6/18/2041,27.37
6/19/2041,25.96
6/20/2041,24.61
6/21/2041,24.12
6/22/2041,27.44
6/23/2041,29.03
6/24/2041,27.72
6/25/2041,26.17
6/26/2041,24.86
6/27/2041,23.77
6/28/2041,22.78
6/29/2041,21.82
6/30/2041,20.91
7/1/2041,20.06
7/2/2041,20.06
7/3/2041,32.60
7/4/2041,44.92
7/5/2041,47.25
7/6/2041,51.31
7/7/2041,63.92
7/8/2041,86.17
7/9/2041,89.91
7/10/2041,85.60
7/11/2041,94.82
7/12/2041,118.94
7/13/2041,125.51
7/14/2041,106.47
7/15/2041,90.55
7/16/2041,103.19
7/17/2041,229.47
7/18/2041,448.36
7/19/2041,452.98
7/20/2041,279.76
7/21/2041,175.48
7/22/2041,155.28
7/23/2041,200.27
7/24/2041,239.29
7/25/2041,326.91
7/26/2041,320.55
7/27/2041,262.46
7/28/2041,365.51
7/29/2041,409.16
7/30/2041,366.53
7/31/2041,272.95
8/1/2041,152.88
8/2/2041,106.19
8/3/2041,165.66
8/4/2041,392.59
8/5/2041,455.10
8/6/2041,481.41
8/7/2041,435.57
8/8/2041,318.04
8/9/2041,275.07
8/10/2041,201.40
8/11/2041,119.96
8/12/2041,90.97
8/13/2041,75.43
8/14/2041,64.20
8/15/2041,56.01
8/16/2041,51.03
8/17/2041,80.80
8/18/2041,217.08
8/19/2041,230.96
8/20/2041,160.61
8/21/2041,142.39
8/22/2041,134.48
8/23/2041,101.81
8/24/2041,82.60
8/25/2041,94.08
8/26/2041,141.93
8/27/2041,150.72
8/28/2041,131.55
8/29/2041,109.90
8/30/2041,102.62
8/31/2041,123.60
9/1/2041,175.13
9/2/2041,219.59
9/3/2041,222.48
9/4/2041,202.04
9/5/2041,230.22
9/6/2041,264.05
9/7/2041,206.77
9/8/2041,124.66
9/9/2041,97.96
9/10/2041,85.43
9/11/2041,73.31
9/12/2041,62.47
9/13/2041,54.77
9/14/2041,48.84
9/15/2041,44.04
9/16/2041,40.19
9/17/2041,37.33
9/18/2041,35.17
9/19/2041,33.41
9/20/2041,31.92
9/21/2041,30.55
9/22/2041,29.13
9/23/2041,27.79
9/24/2041,26.52
9/25/2041,25.25
9/26/2041,23.98
9/27/2041,22.85
9/28/2041,21.90
9/29/2041,21.01
9/30/2041,20.13
10/1/2041,19.32
10/2/2041,18.58
10/3/2041,17.90
10/4/2041,17.34
10/5/2041,19.14
10/6/2041,21.22
10/7/2041,21.37
10/8/2041,25.96
10/9/2041,57.85
10/10/2041,75.11
10/11/2041,66.99
10/12/2041,57.95
10/13/2041,51.21
10/14/2041,46.16
10/15/2041,46.12
10/16/2041,47.04
10/17/2041,43.05
10/18/2041,39.34
10/19/2041,36.41
10/20/2041,34.22
10/21/2041,41.00
10/22/2041,46.33
10/23/2041,44.67
10/24/2041,41.32
10/25/2041,37.86
10/26/2041,35.31
10/27/2041,33.44
10/28/2041,31.92
10/29/2041,30.62
10/30/2041,29.38
10/31/2041,28.22
11/1/2041,27.02
11/2/2041,25.74
11/3/2041,24.40
11/4/2041,24.90
11/5/2041,60.03
11/6/2041,152.63
11/7/2041,153.12
11/8/2041,107.22
11/9/2041,84.26
11/10/2041,71.62
11/11/2041,64.59
11/12/2041,60.64
11/13/2041,57.81
11/14/2041,55.23
11/15/2041,52.76
11/16/2041,50.43
11/17/2041,48.24
11/18/2041,46.12
11/19/2041,44.14
11/20/2041,41.99
11/21/2041,39.55
11/22/2041,37.33
11/23/2041,35.49
11/24/2041,33.02
11/25/2041,34.15
11/26/2041,38.18
11/27/2041,37.22
11/28/2041,34.54
11/29/2041,32.17
11/30/2041,30.30
12/1/2041,28.78
12/2/2041,27.30
12/3/2041,25.82
12/4/2041,24.54
12/5/2041,23.48
12/6/2041,22.57
12/7/2041,22.42
12/8/2041,47.85
12/9/2041,95.31
12/10/2041,105.63
12/11/2041,104.99
12/12/2041,108.77
12/13/2041,103.05
12/14/2041,86.63
12/15/2041,72.01
12/16/2041,61.91
12/17/2041,57.10
12/18/2041,53.40
12/19/2041,48.20
12/20/2041,45.10
12/21/2041,62.37
12/22/2041,100.61
12/23/2041,147.26
12/24/2041,539.82
12/25/2041,1236.40
12/26/2041,1250.88
12/27/2041,714.13
12/28/2041,350.11
12/29/2041,182.12
12/30/2041,115.41
12/31/2041,93.87
1/1/2042,80.84
1/2/2042,67.73
1/3/2042,166.30
1/4/2042,380.34
1/5/2042,351.88
1/6/2042,205.18
1/7/2042,123.81
1/8/2042,93.73
1/9/2042,76.53
1/10/2042,65.65
1/11/2042,57.63
1/12/2042,52.20
1/13/2042,48.38
1/14/2042,44.50
1/15/2042,40.58
1/16/2042,37.26
1/17/2042,34.47
1/18/2042,32.84
1/19/2042,33.97
1/20/2042,37.22
1/21/2042,87.97
1/22/2042,335.98
1/23/2042,663.60
1/24/2042,784.06
1/25/2042,579.80
1/26/2042,343.19
1/27/2042,259.67
1/28/2042,248.30
1/29/2042,229.97
1/30/2042,154.86
1/31/2042,107.64
2/1/2042,84.30
2/2/2042,71.76
2/3/2042,104.32
2/4/2042,178.73
2/5/2042,224.18
2/6/2042,269.27
2/7/2042,309.43
2/8/2042,293.18
2/9/2042,198.89
2/10/2042,123.42
2/11/2042,102.98
2/12/2042,128.23
2/13/2042,226.54
2/14/2042,255.33
2/15/2042,202.64
2/16/2042,156.06
2/17/2042,125.30
2/18/2042,104.32
2/19/2042,88.50
2/20/2042,167.99
2/21/2042,496.10
2/22/2042,746.69
2/23/2042,682.85
2/24/2042,614.12
2/25/2042,690.37
2/26/2042,725.61
2/27/2042,545.22
2/28/2042,334.36
3/1/2042,280.08
3/2/2042,615.18
3/3/2042,1397.09
3/4/2042,1385.75
3/5/2042,869.13
3/6/2042,552.29
3/7/2042,325.35
3/8/2042,152.03
3/9/2042,105.84
3/10/2042,87.40
3/11/2042,135.71
3/12/2042,155.95
3/13/2042,165.56
3/14/2042,150.41
3/15/2042,131.51
3/16/2042,224.00
3/17/2042,372.53
3/18/2042,472.65
3/19/2042,578.77
3/20/2042,703.54
3/21/2042,777.17
3/22/2042,690.79
3/23/2042,444.15
3/24/2042,255.47
3/25/2042,155.46
3/26/2042,175.58
3/27/2042,326.87
3/28/2042,467.07
3/29/2042,432.22
3/30/2042,377.76
3/31/2042,447.47
4/1/2042,404.57
4/2/2042,369.53
4/3/2042,440.27
4/4/2042,513.41
4/5/2042,578.95
4/6/2042,550.94
4/7/2042,525.84
4/8/2042,470.07
4/9/2042,292.76
4/10/2042,140.91
4/11/2042,100.72
4/12/2042,82.28
4/13/2042,73.84
4/14/2042,62.82
4/15/2042,96.02
4/16/2042,116.82
4/17/2042,91.50
4/18/2042,74.58
4/19/2042,63.39
4/20/2042,55.37
4/21/2042,49.48
4/22/2042,45.03
4/23/2042,41.88
4/24/2042,39.55
4/25/2042,37.61
4/26/2042,35.95
4/27/2042,34.43
4/28/2042,32.38
4/29/2042,30.79
4/30/2042,31.36
5/1/2042,30.51
5/2/2042,28.64
5/3/2042,27.05
5/4/2042,25.74
5/5/2042,24.61
5/6/2042,23.52
5/7/2042,22.50
5/8/2042,21.47
5/9/2042,20.91
5/10/2042,22.11
5/11/2042,32.10
5/12/2042,41.60
5/13/2042,43.72
5/14/2042,41.21
5/15/2042,37.79
5/16/2042,35.14
5/17/2042,33.20
5/18/2042,31.68
5/19/2042,30.37
5/20/2042,29.13
5/21/2042,27.97
5/22/2042,26.84
5/23/2042,25.74
5/24/2042,24.58
5/25/2042,23.34
5/26/2042,22.32
5/27/2042,21.29
5/28/2042,20.41
5/29/2042,19.63
5/30/2042,18.96
5/31/2042,20.16
6/1/2042,20.20
6/2/2042,19.46
6/3/2042,18.68
6/4/2042,17.98
6/5/2042,17.37
6/6/2042,16.81
6/7/2042,16.24
6/8/2042,15.72
6/9/2042,15.22
6/10/2042,14.76
6/11/2042,14.55
6/12/2042,14.66
6/13/2042,15.01
6/14/2042,17.23
6/15/2042,25.29
6/16/2042,38.74
6/17/2042,46.23
6/18/2042,50.54
6/19/2042,51.95
6/20/2042,48.35
6/21/2042,44.28
6/22/2042,42.59
6/23/2042,42.10
6/24/2042,42.20
6/25/2042,47.85
6/26/2042,55.97
6/27/2042,55.13
6/28/2042,50.43
6/29/2042,50.11
6/30/2042,58.90
7/1/2042,56.82
7/2/2042,50.43
7/3/2042,45.38
7/4/2042,41.21
7/5/2042,39.48
7/6/2042,47.25
7/7/2042,54.74
7/8/2042,68.37
7/9/2042,167.74
7/10/2042,275.21
7/11/2042,259.95
7/12/2042,211.43
7/13/2042,175.97
7/14/2042,142.95
7/15/2042,113.71
7/16/2042,92.21
7/17/2042,77.90
7/18/2042,77.76
7/19/2042,117.49
7/20/2042,161.42
7/21/2042,178.48
7/22/2042,144.90
7/23/2042,110.57
7/24/2042,97.72
7/25/2042,118.80
7/26/2042,157.79
7/27/2042,186.89
7/28/2042,175.83
7/29/2042,162.55
7/30/2042,155.67
7/31/2042,120.99
8/1/2042,95.56
8/2/2042,81.40
8/3/2042,72.71
8/4/2042,74.69
8/5/2042,159.80
8/6/2042,307.49
8/7/2042,324.44
8/8/2042,287.85
8/9/2042,316.81
8/10/2042,382.11
8/11/2042,474.21
8/12/2042,450.79
8/13/2042,352.72
8/14/2042,283.79
8/15/2042,227.39
8/16/2042,197.37
8/17/2042,177.28
8/18/2042,163.65
8/19/2042,166.37
8/20/2042,200.41
8/21/2042,187.73
8/22/2042,135.71
8/23/2042,106.76
8/24/2042,84.54
8/25/2042,70.21
8/26/2042,60.21
8/27/2042,60.92
8/28/2042,128.37
8/29/2042,278.88
8/30/2042,515.91
8/31/2042,608.79
9/1/2042,522.90
9/2/2042,485.75
9/3/2042,343.58
9/4/2042,176.79
9/5/2042,143.38
9/6/2042,230.11
9/7/2042,232.34
9/8/2042,127.98
9/9/2042,95.84
9/10/2042,84.40
9/11/2042,76.10
9/12/2042,64.48
9/13/2042,56.96
9/14/2042,52.05
9/15/2042,48.59
9/16/2042,45.31
9/17/2042,41.14
9/18/2042,40.86
9/19/2042,41.74
9/20/2042,78.82
9/21/2042,256.24
9/22/2042,317.69
9/23/2042,295.02
9/24/2042,495.32
9/25/2042,814.15
9/26/2042,874.53
9/27/2042,618.11
9/28/2042,420.74
9/29/2042,298.13
9/30/2042,149.70
10/1/2042,105.27
10/2/2042,86.49
10/3/2042,76.84
10/4/2042,71.65
10/5/2042,66.92
10/6/2042,60.11
10/7/2042,53.78
10/8/2042,47.96
10/9/2042,528.94
10/10/2042,1678.37
10/11/2042,1628.11
10/12/2042,807.72
10/13/2042,382.28
10/14/2042,215.14
10/15/2042,140.13
10/16/2042,163.05
10/17/2042,218.17
10/18/2042,314.37
10/19/2042,509.59
10/20/2042,443.09
10/21/2042,221.32
10/22/2042,122.37
10/23/2042,92.17
10/24/2042,77.90
10/25/2042,72.15
10/26/2042,68.83
10/27/2042,65.69
10/28/2042,62.72
10/29/2042,59.86
10/30/2042,57.17
10/31/2042,54.63
11/1/2042,52.23
11/2/2042,49.90
11/3/2042,47.71
11/4/2042,45.59
11/5/2042,43.61
11/6/2042,41.74
11/7/2042,39.98
11/8/2042,38.28
11/9/2042,36.66
11/10/2042,68.09
11/11/2042,256.67
11/12/2042,241.76
11/13/2042,126.67
11/14/2042,94.33
11/15/2042,76.84
11/16/2042,67.45
11/17/2042,62.93
11/18/2042,59.93
11/19/2042,57.17
11/20/2042,54.14
11/21/2042,50.54
11/22/2042,47.18
11/23/2042,43.30
11/24/2042,39.55
11/25/2042,37.01
11/26/2042,36.69
11/27/2042,36.13
11/28/2042,34.04
11/29/2042,31.82
11/30/2042,29.91
12/1/2042,28.36
12/2/2042,26.80
12/3/2042,25.36
12/4/2042,24.19
12/5/2042,23.17
12/6/2042,22.25
12/7/2042,21.44
12/8/2042,20.62
12/9/2042,19.88
12/10/2042,19.21
12/11/2042,18.54
12/12/2042,17.90
12/13/2042,17.34
12/14/2042,19.32
12/15/2042,21.65
12/16/2042,21.33
12/17/2042,20.45
12/18/2042,19.60
12/19/2042,18.86
12/20/2042,33.65
12/21/2042,158.39
12/22/2042,159.76
12/23/2042,108.91
12/24/2042,84.93
12/25/2042,71.02
12/26/2042,60.88
12/27/2042,54.03
12/28/2042,48.84
12/29/2042,44.60
12/30/2042,41.46
12/31/2042,39.06
1/1/2043,37.01
1/2/2043,35.28
1/3/2043,33.73
1/4/2043,32.31
1/5/2043,31.01
1/6/2043,29.77
1/7/2043,28.57
1/8/2043,27.40
1/9/2043,26.10
1/10/2043,24.86
1/11/2043,23.73
1/12/2043,22.78
1/13/2043,21.93
1/14/2043,35.03
1/15/2043,158.17
1/16/2043,160.96
1/17/2043,110.75
1/18/2043,86.42
1/19/2043,71.72
1/20/2043,62.33
1/21/2043,55.69
1/22/2043,49.55
1/23/2043,44.64
1/24/2043,59.65
1/25/2043,231.95
1/26/2043,616.77
1/27/2043,1016.75
1/28/2043,889.75
1/29/2043,610.98
1/30/2043,482.50
1/31/2043,325.07
2/1/2043,183.28
2/2/2043,122.68
2/3/2043,179.33
2/4/2043,322.56
2/5/2043,300.32
2/6/2043,207.09
2/7/2043,177.46
2/8/2043,161.81
2/9/2043,152.84
2/10/2043,157.29
2/11/2043,145.07
2/12/2043,149.56
2/13/2043,190.88
2/14/2043,233.04
2/15/2043,264.30
2/16/2043,306.25
2/17/2043,336.76
2/18/2043,338.56
2/19/2043,325.85
2/20/2043,270.02
2/21/2043,174.84
2/22/2043,115.23
2/23/2043,88.75
2/24/2043,73.00
2/25/2043,63.28
2/26/2043,56.19
2/27/2043,50.50
2/28/2043,76.49
3/1/2043,178.06
3/2/2043,317.27
3/3/2043,523.29
3/4/2043,704.32
3/5/2043,594.13
3/6/2043,329.38
3/7/2043,186.96
3/8/2043,194.87
3/9/2043,206.87
3/10/2043,140.16
3/11/2043,103.19
3/12/2043,84.05
3/13/2043,69.78
3/14/2043,61.20
3/15/2043,56.01
3/16/2043,52.05
3/17/2043,48.13
3/18/2043,43.79
3/19/2043,40.01
3/20/2043,74.23
3/21/2043,283.29
3/22/2043,354.28
3/23/2043,291.10
3/24/2043,234.49
3/25/2043,145.14
3/26/2043,102.55
3/27/2043,81.82
3/28/2043,70.24
3/29/2043,63.57
3/30/2043,57.63
3/31/2043,51.49
4/1/2043,59.61
4/2/2043,60.32
4/3/2043,55.13
4/4/2043,59.36
4/5/2043,115.34
4/6/2043,179.22
4/7/2043,179.19
4/8/2043,128.58
4/9/2043,97.26
4/10/2043,78.15
4/11/2043,66.00
4/12/2043,57.39
4/13/2043,50.89
4/14/2043,46.19
4/15/2043,42.34
4/16/2043,39.73
4/17/2043,47.96
4/18/2043,51.63
4/19/2043,49.90
4/20/2043,72.01
4/21/2043,123.67
4/22/2043,108.10
4/23/2043,84.83
4/24/2043,70.95
4/25/2043,60.78
4/26/2043,62.40
4/27/2043,68.40
4/28/2043,83.94
4/29/2043,93.87
4/30/2043,79.32
5/1/2043,66.60
5/2/2043,58.02
5/3/2043,52.62
5/4/2043,49.05
5/5/2043,45.66
5/6/2043,42.10
5/7/2043,38.85
5/8/2043,35.99
5/9/2043,33.51
5/10/2043,31.29
5/11/2043,29.31
5/12/2043,27.58
5/13/2043,26.06
5/14/2043,25.60
5/15/2043,31.32
5/16/2043,34.18
5/17/2043,32.56
5/18/2043,30.41
5/19/2043,28.64
5/20/2043,27.26
5/21/2043,26.13
5/22/2043,24.93
5/23/2043,23.70
5/24/2043,22.78
5/25/2043,21.75
5/26/2043,20.80
5/27/2043,19.99
5/28/2043,19.25
5/29/2043,18.58
5/30/2043,17.94
5/31/2043,17.34
6/1/2043,16.81
6/2/2043,16.28
6/3/2043,15.75
6/4/2043,15.29
6/5/2043,14.83
6/6/2043,14.41
6/7/2043,13.98
6/8/2043,13.60
6/9/2043,13.28
6/10/2043,13.00
6/11/2043,14.13
6/12/2043,19.81
6/13/2043,23.27
6/14/2043,22.74
6/15/2043,21.72
6/16/2043,20.77
6/17/2043,19.88
6/18/2043,19.11
6/19/2043,18.36
6/20/2043,17.69
6/21/2043,17.06
6/22/2043,16.46
6/23/2043,15.93
6/24/2043,15.43
6/25/2043,14.94
6/26/2043,14.51
6/27/2043,14.09
6/28/2043,13.70
6/29/2043,13.35
6/30/2043,13.14
7/1/2043,12.89
7/2/2043,12.57
7/3/2043,12.43
7/4/2043,12.61
7/5/2043,12.78
7/6/2043,12.89
7/7/2043,13.42
7/8/2043,13.74
7/9/2043,13.63
7/10/2043,13.70
7/11/2043,16.24
7/12/2043,30.34
7/13/2043,50.78
7/14/2043,53.15
7/15/2043,47.67
7/16/2043,43.12
7/17/2043,39.98
7/18/2043,46.40
7/19/2043,66.89
7/20/2043,78.40
7/21/2043,75.43
7/22/2043,66.07
7/23/2043,57.56
7/24/2043,50.85
7/25/2043,46.23
7/26/2043,42.38
7/27/2043,43.19
7/28/2043,100.93
7/29/2043,142.60
7/30/2043,120.74
7/31/2043,111.21
8/1/2043,111.77
8/2/2043,107.78
8/3/2043,125.44
8/4/2043,188.79
8/5/2043,182.26
8/6/2043,121.91
8/7/2043,94.82
8/8/2043,78.26
8/9/2043,66.14
8/10/2043,57.28
8/11/2043,50.78
8/12/2043,46.05
8/13/2043,41.95
8/14/2043,42.27
8/15/2043,119.22
8/16/2043,253.28
8/17/2043,309.99
8/18/2043,255.82
8/19/2043,184.10
8/20/2043,144.01
8/21/2043,120.56
8/22/2043,96.69
8/23/2043,78.08
8/24/2043,66.11
8/25/2043,57.56
8/26/2043,50.99
8/27/2043,46.02
8/28/2043,43.19
8/29/2043,60.11
8/30/2043,116.57
8/31/2043,149.91
9/1/2043,146.27
9/2/2043,122.86
9/3/2043,95.46
9/4/2043,77.83
9/5/2043,83.80
9/6/2043,113.85
9/7/2043,119.12
9/8/2043,130.95
9/9/2043,126.50
9/10/2043,138.22
9/11/2043,121.13
9/12/2043,93.34
9/13/2043,75.75
9/14/2043,74.48
9/15/2043,157.01
9/16/2043,254.65
9/17/2043,264.97
9/18/2043,165.56
9/19/2043,110.08
9/20/2043,86.03
9/21/2043,72.43
9/22/2043,63.18
9/23/2043,55.23
9/24/2043,51.03
9/25/2043,48.42
9/26/2043,46.83
9/27/2043,43.37
9/28/2043,39.59
9/29/2043,36.76
9/30/2043,34.61
10/1/2043,32.31
10/2/2043,31.04
10/3/2043,31.01
10/4/2043,31.61
10/5/2043,36.48
10/6/2043,96.55
10/7/2043,275.56
10/8/2043,326.20
10/9/2043,181.98
10/10/2043,115.16
10/11/2043,88.82
10/12/2043,75.64
10/13/2043,69.22
10/14/2043,63.07
10/15/2043,55.55
10/16/2043,49.41
10/17/2043,45.06
10/18/2043,41.53
10/19/2043,38.03
10/20/2043,35.17
10/21/2043,32.98
10/22/2043,31.29
10/23/2043,29.84
10/24/2043,33.09
10/25/2043,125.58
10/26/2043,153.27
10/27/2043,111.74
10/28/2043,86.59
10/29/2043,71.97
10/30/2043,63.60
10/31/2043,58.94
11/1/2043,55.90
11/2/2043,53.33
11/3/2043,50.96
11/4/2043,48.73
11/5/2043,46.62
11/6/2043,44.57
11/7/2043,42.66
11/8/2043,40.82
11/9/2043,39.09
11/10/2043,37.47
11/11/2043,35.88
11/12/2043,34.29
11/13/2043,32.81
11/14/2043,31.32
11/15/2043,29.66
11/16/2043,28.11
11/17/2043,26.80
11/18/2043,25.64
11/19/2043,24.47
11/20/2043,23.41
11/21/2043,22.46
11/22/2043,21.61
11/23/2043,20.84
11/24/2043,20.06
11/25/2043,19.28
11/26/2043,18.58
11/27/2043,18.12
11/28/2043,17.59
11/29/2043,16.95
11/30/2043,16.39
12/1/2043,17.76
12/2/2043,37.79
12/3/2043,48.31
12/4/2043,45.45
12/5/2043,41.39
12/6/2043,37.93
12/7/2043,35.07
12/8/2043,32.60
12/9/2043,30.48
12/10/2043,28.78
12/11/2043,27.30
12/12/2043,25.78
12/13/2043,24.51
12/14/2043,23.45
12/15/2043,22.53
12/16/2043,21.68
12/17/2043,20.91
12/18/2043,20.16
12/19/2043,19.46
12/20/2043,18.82
12/21/2043,18.19
12/22/2043,17.59
12/23/2043,16.99
12/24/2043,16.46
12/25/2043,15.93
12/26/2043,15.43
12/27/2043,14.97
12/28/2043,14.55
12/29/2043,14.13
12/30/2043,13.74
12/31/2043,13.35
1/1/2044,13.00
1/2/2044,12.64
1/3/2044,12.32
1/4/2044,12.01
1/5/2044,11.72
1/6/2044,11.44
1/7/2044,11.19
1/8/2044,10.95
1/9/2044,10.70
1/10/2044,10.70
1/11/2044,11.94
1/12/2044,12.96
1/13/2044,13.45
1/14/2044,13.67
1/15/2044,13.88
1/16/2044,52.55
1/17/2044,228.34
1/18/2044,262.81
1/19/2044,155.03
1/20/2044,111.14
1/21/2044,133.88
1/22/2044,161.99
1/23/2044,122.68
1/24/2044,93.87
1/25/2044,78.82
1/26/2044,69.15
1/27/2044,59.58
1/28/2044,144.08
1/29/2044,489.11
1/30/2044,611.01
1/31/2044,418.59
2/1/2044,276.80
2/2/2044,255.11
2/3/2044,358.30
2/4/2044,615.18
2/5/2044,728.15
2/6/2044,546.21
2/7/2044,345.91
2/8/2044,216.20
2/9/2044,153.80
2/10/2044,126.74
2/11/2044,119.08
2/12/2044,135.61
2/13/2044,119.86
2/14/2044,93.58
2/15/2044,76.53
2/16/2044,73.42
2/17/2044,115.44
2/18/2044,116.11
2/19/2044,91.15
2/20/2044,74.34
2/21/2044,63.46
2/22/2044,56.33
2/23/2044,50.78
2/24/2044,45.63
2/25/2044,41.78
2/26/2044,41.04
2/27/2044,46.09
2/28/2044,52.16
2/29/2044,52.27
3/1/2044,50.11
3/2/2044,49.33
3/3/2044,51.88
3/4/2044,97.47
3/5/2044,195.43
3/6/2044,180.21
3/7/2044,116.01
3/8/2044,89.06
3/9/2044,73.24
3/10/2044,64.48
3/11/2044,59.75
3/12/2044,56.54
3/13/2044,50.08
3/14/2044,66.60
3/15/2044,76.53
3/16/2044,65.83
3/17/2044,57.25
3/18/2044,51.52
3/19/2044,47.78
3/20/2044,45.31
3/21/2044,43.26
3/22/2044,41.35
3/23/2044,39.52
3/24/2044,37.79
3/25/2044,36.13
3/26/2044,34.61
3/27/2044,32.38
3/28/2044,31.29
3/29/2044,33.48
3/30/2044,38.95
3/31/2044,50.01
4/1/2044,55.13
4/2/2044,50.54
4/3/2044,45.38
4/4/2044,41.25
4/5/2044,98.14
4/6/2044,282.55
4/7/2044,323.02
4/8/2044,235.05
4/9/2044,167.32
4/10/2044,121.80
4/11/2044,92.81
4/12/2044,76.39
4/13/2044,67.77
4/14/2044,62.01
4/15/2044,56.54
4/16/2044,51.81
4/17/2044,47.43
4/18/2044,42.91
4/19/2044,39.20
4/20/2044,36.16
4/21/2044,34.36
4/22/2044,61.45
4/23/2044,105.73
4/24/2044,92.56
4/25/2044,75.22
4/26/2044,63.85
4/27/2044,57.00
4/28/2044,52.51
4/29/2044,47.00
4/30/2044,42.84
5/1/2044,39.87
5/2/2044,37.65
5/3/2044,35.88
5/4/2044,34.40
5/5/2044,32.98
5/6/2044,31.64
5/7/2044,30.37
5/8/2044,29.13
5/9/2044,28.00
5/10/2044,26.91
5/11/2044,25.89
5/12/2044,24.90
5/13/2044,23.94
5/14/2044,23.06
5/15/2044,22.21
5/16/2044,21.40
5/17/2044,20.66
5/18/2044,19.92
5/19/2044,19.25
5/20/2044,18.58
5/21/2044,17.98
5/22/2044,17.37
5/23/2044,16.81
5/24/2044,16.28
5/25/2044,15.75
5/26/2044,15.26
5/27/2044,14.80
5/28/2044,14.37
5/29/2044,14.90
5/30/2044,16.92
5/31/2044,17.34
6/1/2044,16.85
6/2/2044,16.28
6/3/2044,15.75
6/4/2044,15.79
6/5/2044,17.80
6/6/2044,19.21
6/7/2044,18.79
6/8/2044,18.08
6/9/2044,17.41
6/10/2044,16.81
6/11/2044,16.24
6/12/2044,15.75
